iteration,policy_loss,value_loss,total_loss
555,2.2619255065917967,0.33556281407674154,2.5974882507324217
556,2.263404744466146,0.3364855766296387,2.5998904418945314
557,2.2611284891764325,0.33823183059692385,2.5993602498372397
558,2.2651478068033852,0.33894872029622397,2.6040964762369794
559,2.262950744628906,0.3410304005940755,2.603980967203776
560,2.2572224934895835,0.34067602157592775,2.597898457845052
561,2.254180908203125,0.3395996793111165,2.593780517578125
562,2.259715270996094,0.34252871831258136,2.6022440592447915
563,2.260392049153646,0.3480931790669759,2.6084850056966147
564,2.2575531005859375,0.3416351636250814,2.5991881306966147
565,2.2506114196777345,0.34662625630696614,2.597237497965495
566,2.258096211751302,0.3456538200378418,2.6037500508626303
567,2.2540997314453124,0.3495531400044759,2.6036531066894533
568,2.2534752909342446,0.344899533589681,2.598374837239583
569,2.2563967895507813,0.3467480595906576,2.6031448872884115
570,2.25691401163737,0.3504446283976237,2.60735844930013
571,2.2603189595540365,0.3536228179931641,2.613941752115885
572,2.25173090616862,0.35335567474365237,2.6050867207845054
573,2.250815633138021,0.35215157190958657,2.6029671732584636
574,2.2504931640625,0.35881245930989586,2.6093057759602867
575,2.2529347229003904,0.35369584401448567,2.6066307067871093
576,2.246932373046875,0.35673078536987307,2.6036631774902346
577,2.253374532063802,0.35561249415079754,2.608987019856771
578,2.2493267822265626,0.3494271278381348,2.598754170735677
579,2.2522821044921875,0.35336161295572915,2.605643870035807
580,2.2555139668782553,0.3533149274190267,2.608829091389974
581,2.243707987467448,0.3533727518717448,2.5970806884765625
582,2.2439251708984376,0.3556477483113607,2.59957280476888
583,2.2440860493977866,0.3560672696431478,2.600153249104818
584,2.244734446207682,0.35429131825764976,2.599025624593099
585,2.2406236267089845,0.3570363299051921,2.597659912109375
586,2.238655802408854,0.3502529271443685,2.58890858968099
587,2.237304178873698,0.35381131490071616,2.5911155192057294
588,2.237853240966797,0.35238972345987957,2.590243123372396
589,2.2463328552246096,0.34749008814493815,2.5938231913248697
590,2.2385876973470054,0.34982573191324867,2.5884135945638023
591,2.2426461791992187,0.37570639928181965,2.618352559407552
592,2.2413754272460937,0.373134708404541,2.614510192871094
593,2.2432268778483073,0.3732013956705729,2.6164283243815105
594,2.239785868326823,0.37500837961832684,2.6147942606608074
595,2.2341275024414062,0.370713996887207,2.604841715494792
596,2.236090087890625,0.3661307716369629,2.602220662434896
597,2.237476654052734,0.36146042505900067,2.598937225341797
598,2.227544453938802,0.3622030194600423,2.5897475179036458
599,2.2390562438964845,0.36565771102905276,2.604713897705078
600,2.2312825520833335,0.3635778045654297,2.5948602803548177
601,2.2251962280273436,0.36656108220418293,2.591757354736328
602,2.2412532552083335,0.36494601567586266,2.606199188232422
603,2.240600789388021,0.36604265213012693,2.6066436258951824
604,2.2294165547688802,0.3658892567952474,2.595305938720703
