iteration,policy_loss,value_loss,total_loss
83,2.1529048538208007,0.11125655268629392,2.264161392847697
84,2.123229220708211,0.11436528027057648,2.2375945059458413
85,2.0972805802027383,0.12513674398263294,2.222417321205139
86,2.0875297156969705,0.11748344009121259,2.2050131591161093
87,2.077634076277415,0.11783796255787214,2.195472044944763
88,2.111859188079834,0.11842353706558545,2.2302827246983847
89,2.122272171974182,0.10962912077705066,2.231901292800903
90,2.1424059518178304,0.1100688569744428,2.2524748039245606
91,2.1367987712224323,0.11574534763892491,2.252544116973877
92,2.1329618581136067,0.10951113194227219,2.2424729855855308
93,2.1475420157114664,0.11761087387800216,2.2651528867085773
94,2.1592325226465863,0.10249163135886193,2.2617241621017454
95,2.1753544410069785,0.09738541930913926,2.272739863395691
96,2.1895035044352213,0.10534235695997873,2.2948458623886108
97,2.1988125960032145,0.10067968080441157,2.29949227809906
98,2.1976163657506307,0.09636318981647492,2.2939795637130738
99,2.2025058237711588,0.09695433472593626,2.299460159937541
100,2.202061931292216,0.09315301013489564,2.295214948654175
